name,score
2009_004929,2.808176
2009_004930,3.342039
2009_004933,3.340000
2009_004934,3.285000
2009_004939,3.078989
2009_004940,2.952348
2009_004942,2.942227
2009_004943,3.025543
2009_004944,2.744000
2009_004945,3.050000
2009_004946,2.965542
2009_004947,3.292478
2009_004953,2.755000
2009_004956,3.460000
2009_004958,3.510000
2009_004959,3.283895
2009_004961,3.065003
2009_004962,3.315000
2009_004965,3.400335
2009_004969,3.550000
2009_004971,3.756553
2009_004972,3.578550
2009_004974,4.062562
2009_004975,2.930000
2009_004977,4.869891
2009_004979,4.240000
2009_004980,2.840000
2009_004982,3.441000
2009_004983,3.340000
2009_004984,3.120000
2009_004986,3.210000
2009_004987,2.890000
2009_004988,3.172000
2009_004990,3.660000
2009_004993,3.220000
2009_004994,3.344395
2009_004996,3.160000
2009_004999,3.280000
2009_005000,2.990765
2009_005001,3.360000
2009_005005,3.090000
2009_005006,3.805161
2009_005008,3.050000
2009_005015,3.138228
2009_005016,3.180000
2009_005019,3.242818
2009_005024,3.547474
2009_005025,3.160000
2009_005030,3.440000
2009_005031,3.270000
2009_005033,2.690000
2009_005035,3.178042
2009_005036,3.290000
2009_005037,3.303787
2009_005038,3.595501
2009_005040,3.110000
2009_005042,3.360000
2009_005044,3.236022
2009_005045,3.250000
2009_005051,3.149392
2009_005055,3.156528
2009_005056,3.350000
2009_005057,3.260000
2009_005060,3.601405
2009_005061,3.097820
2009_005062,3.168079
2009_005064,3.508903
2009_005068,3.070000
2009_005069,3.510000
2009_005070,3.817176
2009_005073,3.290000
2009_005075,3.150085
2009_005076,3.187607
2009_005078,2.989093
2009_005079,3.110000
2009_005080,3.410000
2009_005081,3.060000
2009_005082,3.280370
2009_005083,3.173876
2009_005084,3.150000
2009_005085,3.110000
2009_005086,3.971430
2009_005087,3.300000
2009_005089,3.180000
2009_005094,4.063457
2009_005095,3.191615
2009_005098,3.326760
2009_005102,2.853652
2009_005103,3.080000
2009_005104,3.044467
2009_005107,2.860000
2009_005111,2.739785
2009_005114,3.196231
2009_005118,3.540000
2009_005119,3.160477
2009_005120,2.770695
2009_005126,3.090000
2009_005127,3.105277
2009_005128,3.100000
2009_005129,4.099859
2009_005130,2.740000
2009_005131,2.880000
2009_005133,3.310000
2009_005137,3.005538
2009_005140,2.830000
2009_005141,3.380000
2009_005142,3.210000
2009_005144,3.420000
2009_005145,3.240000
2009_005147,3.360000
2009_005148,3.115418
2009_005149,3.427416
2009_005150,2.931433
2009_005152,3.150000
2009_005153,3.130000
2009_005154,3.240000
2009_005155,2.970000
2009_005156,3.113175
2009_005158,2.798170
2009_005160,2.931921
2009_005161,3.823835
2009_005162,2.890000
2009_005163,2.617284
2009_005165,3.220000
2009_005168,3.516059
2009_005170,2.950000
2009_005171,3.520000
2009_005172,3.218473
2009_005177,3.043804
2009_005178,2.690000
2009_005181,2.936544
2009_005183,3.525000
2009_005185,3.410000
2009_005189,2.650000
2009_005190,2.780000
2009_005191,3.125072
2009_005193,2.780961
2009_005194,3.570298
2009_005198,2.689385
2009_005201,3.170000
2009_005202,3.619721
2009_005203,3.220000
2009_005204,3.240000
2009_005205,3.340000
2009_005210,2.680000
2009_005211,3.304903
2009_005215,3.250000
2009_005216,3.327127
2009_005217,3.380000
2009_005218,2.730000
2009_005219,3.030000
2009_005220,3.110000
2009_005221,2.815729
2009_005222,3.174884
2009_005225,3.464455
2009_005229,3.042485
2009_005231,3.269370
2009_005232,3.210027
2009_005234,3.290000
2009_005236,2.930000
2009_005239,3.770000
2009_005240,3.310000
2009_005242,3.060000
2009_005246,3.340000
2009_005247,3.160000
2009_005251,2.804485
2009_005256,3.230000
2009_005257,3.733170
2009_005260,3.180000
2009_005262,2.802827
2009_005263,2.950000
2009_005265,3.460000
2009_005267,3.356411
2009_005268,3.150000
2009_005269,3.359208
2009_005272,2.860000
2009_005278,4.602885
2009_005279,3.577344
2009_005282,3.030000
2009_005286,3.418732
2009_005287,3.390000
2009_005288,5.274375
2009_005292,3.360000
2009_005293,3.440000
2009_005294,3.240000
2009_005297,3.290000
2009_005299,3.177229
2009_005300,3.690000
2009_005302,3.020000
2009_005303,3.350000
2009_005307,2.870000
2009_005308,4.755038
2009_005309,3.630000
2009_005310,3.490000
2009_005311,3.385000
2010_000001,3.260000
2010_000002,3.040000
2010_000003,3.234612
2010_000009,3.275078
2010_000014,2.967920
2010_000015,3.393080
2010_000018,3.290000
2010_000020,3.433713
2010_000023,2.850000
2010_000024,3.753797
2010_000026,2.887300
2010_000027,3.250000
2010_000031,3.150000
2010_000033,2.934541
2010_000035,3.536261
2010_000036,3.050000
2010_000038,3.150000
2010_000043,3.420000
2010_000045,2.860793
2010_000048,3.170000
2010_000050,3.050000
2010_000052,3.179682
2010_000053,3.260000
2010_000054,3.210000
2010_000055,2.955580
2010_000056,3.390000
2010_000061,2.950000
2010_000063,3.064283
2010_000065,3.423514
2010_000067,3.206552
2010_000069,5.091976
2010_000071,3.193622
2010_000072,2.973883
2010_000073,3.090000
2010_000074,3.920234
2010_000075,2.810000
2010_000076,3.180000
2010_000079,3.210000
2010_000080,3.430000
2010_000082,2.790000
2010_000083,3.769368
2010_000084,3.332797
2010_000085,3.389117
2010_000087,3.320000
2010_000088,3.670168
2010_000089,3.895410
2010_000090,3.190000
2010_000091,3.010000
2010_000095,3.310000
2010_000097,3.160000
2010_000098,3.744091
2010_000099,2.845154
2010_000103,3.096162
2010_000109,3.320000
2010_000110,3.170000
2010_000111,3.140000
2010_000113,3.030000
2010_000114,3.771038
2010_000117,3.133977
2010_000118,3.091645
2010_000120,3.139194
2010_000124,3.607632
2010_000127,4.343027
2010_000131,3.181136
2010_000132,4.058432
2010_000133,3.190000
2010_000136,3.093644
2010_000137,5.652565
2010_000138,3.221962
2010_000139,3.361376
2010_000140,3.551047
2010_000141,5.360000
2010_000145,3.090000
2010_000148,3.447448
2010_000151,2.952080
2010_000152,2.700000
2010_000157,2.860000
2010_000159,2.960000
2010_000160,3.280940
2010_000162,3.130000
2010_000163,3.220992
2010_000165,3.210000
2010_000169,3.106057
2010_000170,3.240000
2010_000172,3.420000
2010_000174,3.350000
2010_000175,2.820000
2010_000177,3.450000
2010_000178,4.544055
2010_000182,3.010000
2010_000183,3.220000
2010_000184,2.850000
2010_000187,3.220159
2010_000189,2.890000
2010_000190,2.990000
2010_000193,3.100000
2010_000194,3.313670
2010_000195,4.250039
2010_000196,3.203302
2010_000197,3.040000
2010_000198,3.280000
2010_000199,3.150000
2010_000202,3.190000
2010_000203,3.045341
2010_000204,3.290000
2010_000209,3.440000
2010_000211,3.330000
2010_000213,3.600581
2010_000216,3.024162
2010_000218,3.160000
2010_000222,3.070000
2010_000224,3.190790
2010_000227,3.108651
2010_000229,2.970000
2010_000233,3.250000
2010_000234,3.890000
2010_000238,3.382365
2010_000241,2.810267
2010_000244,3.050000
2010_000245,3.474804
2010_000246,3.290000
2010_000247,3.727570
2010_000248,3.590382
2010_000249,3.417858
2010_000250,3.010000
2010_000254,2.907929
2010_000255,3.340000
2010_000256,3.390000
2010_000260,3.850000
2010_000261,3.097104
2010_000262,3.750000
2010_000263,3.590000
2010_000264,2.987443
2010_000266,3.150000
2010_000269,5.655304
2010_000270,2.790000
2010_000272,3.370000
2010_000273,3.050000
2010_000276,3.060000
2010_000279,3.000000
2010_000283,3.083703
2010_000284,3.300609
2010_000285,2.960000
2010_000286,3.130000
2010_000291,3.110000
2010_000293,3.096563
2010_000295,2.880000
2010_000296,3.060000
2010_000299,3.280000
2010_000302,2.900000
2010_000303,3.193365
2010_000307,3.161671
2010_000308,3.310000
2010_000309,3.570294
2010_000310,3.230000
2010_000312,3.270000
2010_000313,3.330000
2010_000317,2.950000
2010_000318,3.280000
2010_000320,2.855689
2010_000321,3.240000
2010_000323,3.450000
2010_000324,3.071673
2010_000325,4.090000
2010_000327,3.445000
2010_000329,3.090000
2010_000330,3.080000
2010_000335,3.150791
2010_000336,3.120000
2010_000337,3.246694
2010_000342,2.844443
2010_000344,3.150000
2010_000347,2.960000
2010_000349,3.138648
2010_000351,3.520000
2010_000352,3.857552
2010_000356,3.076016
2010_000358,3.020000
2010_000361,3.430000
2010_000362,2.826914
2010_000370,3.108641
2010_000371,3.404428
2010_000372,3.180000
2010_000374,2.982863
2010_000375,3.340000
2010_000376,3.310000
2010_000377,3.320000
2010_000379,3.221552
2010_000381,3.313024
2010_000382,3.255607
2010_000384,3.090000
2010_000386,4.013471
2010_000388,3.190000
2010_000389,3.230000
2010_000390,3.166328
2010_000392,2.970000
2010_000393,3.020000
2010_000394,3.256718
2010_000395,3.156094
2010_000399,3.110000
2010_000401,3.260000
2010_000404,3.190000
2010_000406,3.069466
2010_000409,3.260000
2010_000413,5.128330
2010_000415,3.410000
2010_000418,3.030000
2010_000419,3.383865
2010_000420,3.240000
2010_000422,3.150383
2010_000426,3.160000
2010_000427,2.960000
2010_000431,3.420000
2010_000432,3.474559
2010_000433,3.160000
2010_000435,3.411440
2010_000436,3.136659
2010_000437,3.014829
2010_000439,3.280000
2010_000442,3.262274
2010_000444,4.256662
2010_000446,3.300000
2010_000447,3.069868
2010_000448,3.710000
2010_000449,5.522202
2010_000453,2.976076
2010_000456,3.159073
2010_000458,3.200000
2010_000459,3.189684
2010_000461,3.430000
2010_000462,3.150000
2010_000463,4.246621
2010_000465,3.320000
2010_000466,2.997656
2010_000468,3.061743
2010_000469,2.974102
2010_000470,3.047156
2010_000473,3.470000
2010_000474,3.215000
2010_000475,3.170000
2010_000477,2.769151
2010_000480,3.410000
2010_000483,3.240000
2010_000484,2.880000
2010_000485,3.010000
2010_000488,3.200569
2010_000490,3.340000
2010_000492,3.245651
2010_000493,3.350000
2010_000495,3.107379
2010_000497,3.480000
2010_000498,3.240000
2010_000500,3.060000
2010_000502,3.220000
2010_000503,3.250000
2010_000506,2.730000
2010_000508,3.143169
2010_000510,2.994137
2010_000511,3.030054
2010_000513,3.200273
2010_000515,3.225129
2010_000519,3.250422
2010_000522,3.280000
2010_000524,3.340419
2010_000526,2.963654
2010_000527,3.281424
2010_000530,3.332087
2010_000534,3.500000
2010_000536,3.080000
2010_000537,3.305000
2010_000538,3.195000
2010_000541,2.770911
2010_000545,2.890000
2010_000547,3.340000
2010_000548,3.330000
2010_000549,2.980000
2010_000552,3.024483
2010_000553,3.110000
2010_000556,3.180000
2010_000557,2.908630
2010_000559,3.280000
2010_000561,3.058524
2010_000562,3.150000
2010_000564,3.044171
2010_000567,2.770000
2010_000568,3.260000
2010_000571,3.210000
2010_000572,3.190000
2010_000573,5.075150
2010_000574,3.158076
2010_000576,2.961800
2010_000577,3.075006
2010_000578,3.235000
2010_000581,3.170000
2010_000582,3.290000
2010_000583,2.780000
2010_000586,3.013586
2010_000588,3.280000
2010_000590,3.760000
2010_000591,4.239810
2010_000601,3.335353
2010_000602,4.217262
2010_000603,3.590000
2010_000604,3.199568
2010_000608,2.885194
2010_000613,3.339438
2010_000616,3.074394
2010_000617,3.390675
2010_000621,2.850000
2010_000622,3.000137
2010_000624,3.160000
2010_000626,3.041081
2010_000628,3.144603
2010_000630,3.240000
2010_000632,3.164133
2010_000633,3.456234
2010_000635,3.050000
2010_000639,3.210000
2010_000641,2.870000
2010_000644,3.030014
2010_000645,3.360000
2010_000646,3.520000
2010_000647,3.320000
2010_000648,3.200000
2010_000651,3.000363
2010_000655,2.911391
2010_000658,3.160000
2010_000661,3.100479
2010_000664,2.955235
2010_000665,3.060000
2010_000666,3.120000
2010_000667,3.103110
2010_000669,3.950000
2010_000671,3.350000
2010_000674,3.860000
2010_000675,3.050000
2010_000678,3.250000
2010_000679,3.320000
2010_000681,3.140000
2010_000682,4.040550
2010_000683,3.036668
2010_000685,3.157036
2010_000687,3.113835
2010_000688,3.267684
2010_000689,3.340000
2010_000690,3.618442
2010_000691,3.920000
2010_000692,4.594641
2010_000694,3.202423
2010_000695,3.184687
2010_000697,3.439751
2010_000702,3.090000
2010_000705,3.696156
2010_000707,3.080000
2010_000710,3.210000
2010_000711,3.240000
2010_000712,3.300640
2010_000715,3.150000
2010_000716,3.042365
2010_000717,3.060000
2010_000721,2.890000
2010_000722,3.067880
2010_000723,3.210000
2010_000724,3.190000
2010_000726,3.120000
2010_000727,3.066805
2010_000729,3.550000
2010_000731,3.667658
2010_000735,2.910000
2010_000737,3.520000
2010_000738,3.434187
2010_000739,3.180000
2010_000740,3.250000
2010_000743,3.680000
2010_000744,3.259256
2010_000746,3.140000
2010_000747,3.100000
2010_000748,3.080000
2010_000749,3.160000
2010_000750,2.936754
2010_000754,3.997171
2010_000759,2.906441
2010_000760,3.212852
2010_000761,3.440000
2010_000764,3.281280
2010_000765,3.560000
2010_000769,3.030158
2010_000770,5.350000
2010_000771,3.073230
2010_000772,3.030000
2010_000773,3.410000
2010_000778,3.255079
2010_000782,3.480000
2010_000785,3.240605
2010_000786,3.350000
2010_000787,3.367111
2010_000788,3.200000
2010_000791,2.800600
2010_000792,3.530000
2010_000797,3.410000
2010_000799,2.841919
2010_000800,3.320000
2010_000802,2.980000
2010_000803,3.221966
2010_000805,3.107750
2010_000806,3.050000
2010_000807,3.098451
2010_000808,3.010000
2010_000810,2.989521
2010_000811,3.276928
2010_000814,3.220000
2010_000815,3.460000
2010_000821,3.452430
2010_000822,3.040000
2010_000827,3.245237
2010_000828,3.120000
2010_000829,3.240000
2010_000830,4.130000
2010_000831,3.170000
2010_000836,2.850000
2010_000837,2.858011
2010_000838,3.222252
2010_000842,3.470000
2010_000846,3.190000
2010_000847,3.860000
2010_000849,3.276688
2010_000855,3.280000
2010_000857,3.300000
2010_000860,3.120000
2010_000862,3.059131
2010_000863,2.860000
2010_000865,3.662525
2010_000866,3.868315
2010_000870,3.280000
2010_000871,3.220990
2010_000872,2.889240
2010_000874,3.080000
2010_000875,3.110000
2010_000876,3.540000
2010_000879,3.040000
2010_000883,3.130000
2010_000885,3.210000
2010_000887,3.248084
2010_000889,3.019155
2010_000891,2.896047
2010_000893,3.510000
2010_000897,3.180270
2010_000898,2.928339
2010_000899,2.884455
2010_000904,3.310000
2010_000906,3.321557
2010_000907,3.090000
2010_000908,3.170000
2010_000910,3.221100
2010_000912,3.277596
2010_000914,3.280000
2010_000915,3.758830
2010_000918,3.190000
2010_000920,3.129860
2010_000922,3.259148
2010_000923,2.878509
2010_000926,2.883526
2010_000927,3.050000
2010_000928,3.092807
2010_000929,3.160000
2010_000931,4.515501
2010_000938,3.726510
2010_000939,3.910000
2010_000941,3.110000
2010_000942,3.437238
2010_000944,3.325117
2010_000945,3.576463
2010_000947,3.460000
2010_000948,2.940000
2010_000952,3.340000
2010_000954,3.390000
2010_000955,3.240000
2010_000956,3.762153
2010_000959,3.233918
2010_000961,3.040000
2010_000968,3.401087
2010_000970,3.560000
2010_000971,2.810000
2010_000973,3.200000
2010_000974,3.780000
2010_000975,3.090000
2010_000978,3.070000
2010_000979,3.450000
2010_000981,3.021050
2010_000983,3.190427
2010_000984,3.238354
2010_000986,2.960000
2010_000989,3.020000
2010_000991,3.470000
2010_000993,3.066112
2010_000994,2.971751
2010_000995,3.220000
2010_000996,2.846271
2010_001000,3.040000
2010_001002,3.107133
2010_001006,3.226415
2010_001008,2.969729
2010_001009,2.950000
2010_001010,2.928653
2010_001011,3.130000
2010_001012,3.250000
2010_001013,2.840000
2010_001016,2.940000
2010_001017,2.839348
2010_001020,3.290000
2010_001021,3.420000
2010_001023,3.245000
2010_001024,3.160000
2010_001025,3.180000
2010_001030,3.260000
2010_001032,3.052296
2010_001036,3.235614
2010_001039,2.740000
2010_001042,2.860000
2010_001043,3.104458
2010_001044,3.610000
2010_001049,3.150000
2010_001051,3.210000
2010_001052,3.206371
2010_001054,2.835724
2010_001057,3.350000
2010_001061,2.920000
2010_001063,3.110000
2010_001066,3.415664
2010_001069,2.880000
2010_001070,3.170641
2010_001074,3.130000
2010_001076,3.370000
2010_001077,3.074079
2010_001079,3.160000
2010_001080,3.590000
2010_001082,3.140000
2010_001085,3.069345
2010_001087,3.233143
2010_001089,2.860000
2010_001092,3.025895
2010_001094,3.840000
2010_001098,3.120000
2010_001099,3.260000
2010_001100,3.010000
2010_001103,3.080000
2010_001104,3.519124
2010_001105,3.280000
2010_001106,3.467852
2010_001107,3.350000
2010_001109,3.266209
2010_001110,3.090000
2010_001111,3.155389
2010_001112,3.388930
2010_001113,4.171603
2010_001117,3.309789
2010_001118,3.560000
2010_001119,3.318058
2010_001120,3.175620
2010_001121,3.190000
2010_001123,6.210056
2010_001124,3.857490
2010_001125,2.970000
2010_001126,3.730791
2010_001127,3.310000
2010_001130,3.280000
2010_001131,3.197442
2010_001134,3.250000
2010_001139,3.108146
2010_001140,3.220000
2010_001142,3.540000
2010_001143,3.369840
2010_001147,3.570000
2010_001148,3.230000
2010_001149,3.430000
2010_001151,3.251049
2010_001152,3.490000
2010_001154,3.341060
2010_001158,3.206181
2010_001159,2.790000
2010_001160,3.320000
2010_001163,3.346964
2010_001164,3.486017
2010_001172,3.250000
2010_001174,3.370000
2010_001175,2.990000
2010_001177,2.709002
2010_001179,3.268740
2010_001181,3.884185
2010_001183,3.150000
2010_001184,3.180000
2010_001185,3.161531
2010_001188,3.540000
2010_001189,3.210000
2010_001192,3.250000
2010_001193,3.340000
2010_001195,3.120000
2010_001199,3.090000
2010_001201,3.110000
2010_001204,3.832919
2010_001205,2.840000
2010_001206,3.665066
2010_001210,3.200000
2010_001211,3.340000
2010_001212,3.260000
2010_001214,3.016547
2010_001215,2.910000
2010_001216,3.170000
2010_001218,3.060000
2010_001219,3.728411
2010_001220,2.601164
2010_001224,3.220000
2010_001225,3.150000
2010_001229,3.813379
2010_001234,3.280000
2010_001237,2.899390
2010_001240,2.730000
2010_001241,3.343053
2010_001242,2.900000
2010_001245,3.350000
2010_001246,3.753641
2010_001247,3.250000
2010_001250,3.330000
2010_001251,2.910546
2010_001253,2.878263
2010_001254,3.556089
2010_001256,3.028465
2010_001257,3.620000
2010_001261,3.237654
2010_001263,3.790000
2010_001264,3.018006
2010_001270,3.560000
2010_001271,3.340000
2010_001272,3.470000
2010_001273,2.889515
2010_001274,3.671833
2010_001275,3.060000
2010_001277,3.500000
2010_001279,3.140000
2010_001282,3.040000
2010_001286,3.049700
2010_001287,3.250000
2010_001288,3.494798
2010_001289,3.158686
2010_001291,2.920781
2010_001292,2.940000
2010_001293,2.977216
2010_001294,3.260000
2010_001299,3.423153
2010_001301,3.220000
2010_001305,3.450000
2010_001310,6.347698
2010_001311,3.180000
2010_001312,3.480000
2010_001313,3.102432
2010_001315,3.180000
2010_001317,3.030000
2010_001320,3.560000
2010_001321,3.339757
2010_001325,3.140000
2010_001326,3.160000
2010_001327,3.500000
2010_001328,3.220000
2010_001329,3.430000
2010_001331,2.946614
2010_001333,3.085107
2010_001337,3.190000
2010_001338,3.640000
2010_001339,2.896230
2010_001343,3.150000
2010_001344,3.310000
2010_001347,3.149980
2010_001351,2.911934
2010_001355,3.150000
2010_001356,2.940000
2010_001357,3.120000
